user_id,history_purchases,coil_socio_1,coil_socio_2,coil_socio_3,coil_socio_4,coil_socio_5,coil_socio_6,coil_socio_7,coil_socio_8,coil_socio_9,coil_socio_10,coil_socio_11,coil_socio_12,coil_socio_13,coil_socio_14,coil_socio_15,coil_socio_16,coil_socio_17,coil_socio_18,coil_socio_19,coil_socio_20,coil_socio_21,coil_socio_22,coil_socio_23,coil_socio_24,coil_socio_25,coil_socio_26,coil_socio_27,coil_socio_28,coil_socio_29,coil_socio_30,coil_socio_31,coil_socio_32,coil_socio_33,coil_socio_34,coil_socio_35,coil_socio_36,coil_socio_37,coil_socio_38,coil_socio_39,coil_socio_40,coil_socio_41,coil_socio_42,coil_socio_43,social_category_idx,age_group_idx,avg_income_level,car_ownership,household_size,religion_idx,marital_status_idx,has_caravan
UCI002271,MM号码养老金计划,7.0,1.0,3.0,2.0,2.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,6.0,3.0,2.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,2.0,3.0,4.0,0.0,0.0,0.0,9.0,7.0,2.0,0.0,7.0,2.0,0.0,6.0,3.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002272,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",38.0,1.0,2.0,4.0,9.0,1.0,5.0,2.0,1.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,5.0,3.0,2.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,7.0,2.0,5.0,1.0,3.0,6.0,3.0,5.0,2.0,2.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002273,V号码人寿储蓄险,38.0,1.0,2.0,3.0,9.0,1.0,4.0,1.0,4.0,6.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,5.0,1.0,1.0,0.0,3.0,2.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,4.0,6.0,1.0,3.0,7.0,2.0,3.0,4.0,3.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002274,"V号码人寿储蓄险,KK号码丧葬险",7.0,1.0,3.0,3.0,2.0,1.0,5.0,0.0,4.0,7.0,0.0,2.0,1.0,4.0,4.0,4.0,5.0,1.0,4.0,0.0,0.0,4.0,0.0,1.0,2.0,1.0,5.0,3.0,0.0,7.0,2.0,6.0,1.0,2.0,5.0,4.0,1.0,1.0,8.0,0.0,0.0,5.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002275,FF号码拖车险,35.0,1.0,3.0,3.0,8.0,0.0,7.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0,7.0,1.0,4.0,5.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,2.0,2.0,3.0,3.0,7.0,2.0,4.0,1.0,4.0,8.0,1.0,2.0,4.0,4.0,0.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002276,"V号码人寿储蓄险,KK号码丧葬险",23.0,1.0,2.0,1.0,5.0,0.0,5.0,0.0,5.0,0.0,6.0,3.0,1.0,6.0,3.0,0.0,6.0,3.0,3.0,0.0,0.0,6.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,9.0,0.0,5.0,3.0,3.0,9.0,0.0,5.0,3.0,3.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002277,"V号码人寿储蓄险,KK号码丧葬险",12.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,2.0,0.0,5.0,7.0,0,0,0.0,0.0,0.0,0,0,1
UCI002278,KK号码丧葬险,38.0,1.0,3.0,3.0,9.0,1.0,6.0,2.0,2.0,7.0,1.0,2.0,0.0,3.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,7.0,1.0,2.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002279,Y号码特殊车险,33.0,1.0,3.0,2.0,8.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,8.0,1.0,0.0,0.0,2.0,6.0,2.0,1.0,1.0,1.0,5.0,4.0,3.0,6.0,6.0,1.0,2.0,7.0,2.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002280,KK号码丧葬险,5.0,1.0,2.0,4.0,1.0,0.0,5.0,2.0,3.0,5.0,1.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,5.0,6.0,1.0,3.0,6.0,3.0,4.0,2.0,3.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002281,"P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险",22.0,1.0,2.0,4.0,5.0,0.0,5.0,2.0,2.0,9.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,7.0,0.0,2.0,5.0,2.0,0.0,6.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002282,FF号码拖车险,34.0,2.0,3.0,2.0,8.0,0.0,7.0,0.0,2.0,7.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,0.0,2.0,0.0,2.0,4.0,2.0,0.0,0.0,4.0,5.0,0.0,2.0,7.0,5.0,4.0,0.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002283,V号码人寿储蓄险,37.0,1.0,2.0,3.0,8.0,1.0,4.0,1.0,4.0,5.0,1.0,4.0,3.0,3.0,3.0,0.0,4.0,5.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,7.0,5.0,1.0,4.0,7.0,2.0,3.0,3.0,3.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002284,"V号码人寿储蓄险,KK号码丧葬险",10.0,1.0,4.0,3.0,3.0,0.0,6.0,0.0,3.0,3.0,2.0,5.0,0.0,4.0,5.0,4.0,0.0,5.0,4.0,1.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,9.0,7.0,1.0,2.0,6.0,3.0,1.0,4.0,4.0,1.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI002285,"V号码人寿储蓄险,KK号码丧葬险",36.0,1.0,2.0,3.0,8.0,1.0,5.0,2.0,1.0,6.0,0.0,3.0,3.0,4.0,3.0,0.0,3.0,6.0,1.0,0.0,0.0,4.0,2.0,4.0,1.0,0.0,4.0,5.0,1.0,4.0,5.0,7.0,2.0,1.0,9.0,0.0,1.0,7.0,2.0,0.0,0.0,4.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002286,"V号码人寿储蓄险,KK号码丧葬险",23.0,1.0,1.0,2.0,5.0,1.0,4.0,1.0,4.0,2.0,2.0,5.0,5.0,3.0,1.0,1.0,4.0,4.0,2.0,0.0,0.0,2.0,2.0,4.0,2.0,1.0,2.0,5.0,1.0,7.0,2.0,6.0,0.0,3.0,7.0,2.0,4.0,3.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002287,,39.0,1.0,3.0,3.0,9.0,2.0,7.0,1.0,0.0,7.0,0.0,2.0,0.0,2.0,7.0,4.0,2.0,4.0,4.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,2.0,2.0,3.0,1.0,8.0,7.0,2.0,0.0,5.0,4.0,2.0,3.0,2.0,3.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,0,0,1
UCI002288,"A号码次标准车险,V号码人寿储蓄险",35.0,1.0,3.0,3.0,8.0,1.0,5.0,1.0,3.0,7.0,1.0,2.0,2.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,3.0,6.0,6.0,2.0,1.0,5.0,4.0,3.0,2.0,3.0,2.0,1.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002289,"V号码人寿储蓄险,KK号码丧葬险",11.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,3.0,6.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002290,"V号码人寿储蓄险,KK号码丧葬险,PP号码收入保护险",1.0,1.0,2.0,4.0,1.0,0.0,6.0,2.0,2.0,9.0,0.0,0.0,1.0,8.0,1.0,7.0,2.0,1.0,5.0,4.0,0.0,0.0,1.0,0.0,7.0,1.0,1.0,0.0,1.0,1.0,8.0,6.0,3.0,0.0,0.0,9.0,1.0,0.0,5.0,4.0,0.0,8.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI002291,"V号码人寿储蓄险,AA号码法律费用险,KK号码丧葬险",10.0,1.0,4.0,2.0,3.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,3.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,4.0,5.0,0.0,3.0,6.0,7.0,1.0,1.0,5.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI002292,Y号码特殊车险,33.0,1.0,2.0,4.0,8.0,0.0,5.0,2.0,2.0,9.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,6.0,0.0,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,7.0,0.0,2.0,5.0,2.0,0.0,6.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002293,KK号码丧葬险,23.0,1.0,1.0,2.0,5.0,2.0,4.0,2.0,4.0,7.0,1.0,2.0,8.0,0.0,1.0,5.0,4.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,0.0,5.0,1.0,3.0,0.0,8.0,1.0,7.0,1.0,2.0,6.0,3.0,3.0,5.0,1.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,1
UCI002294,W号码汽车险,40.0,1.0,3.0,3.0,10.0,0.0,5.0,1.0,4.0,8.0,1.0,0.0,0.0,4.0,5.0,1.0,3.0,6.0,2.0,0.0,5.0,1.0,2.0,0.0,2.0,1.0,6.0,2.0,0.0,2.0,7.0,7.0,2.0,0.0,3.0,6.0,5.0,2.0,2.0,1.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002295,KK号码丧葬险,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,6.0,0.0,3.0,3.0,4.0,3.0,3.0,6.0,1.0,6.0,3.0,0.0,1.0,1.0,0.0,5.0,1.0,3.0,1.0,0.0,1.0,8.0,5.0,3.0,1.0,3.0,6.0,1.0,0.0,3.0,4.0,2.0,8.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002296,"B号码第三者车险,W号码汽车险",33.0,2.0,3.0,3.0,8.0,0.0,5.0,0.0,4.0,7.0,0.0,2.0,2.0,2.0,6.0,0.0,2.0,7.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,2.0,6.0,0.0,2.0,7.0,4.0,4.0,2.0,8.0,1.0,5.0,2.0,3.0,0.0,0.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002297,"Y号码特殊车险,KK号码丧葬险",4.0,1.0,2.0,3.0,1.0,0.0,5.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,3.0,2.0,6.0,3.0,6.0,1.0,3.0,8.0,1.0,4.0,3.0,3.0,0.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002298,Y号码特殊车险,12.0,2.0,4.0,2.0,3.0,0.0,2.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,0.0,6.0,2.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,2.0,0.0,5.0,2.0,0.0,5.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI002299,"V号码人寿储蓄险,KK号码丧葬险",28.0,3.0,2.0,4.0,6.0,1.0,6.0,1.0,3.0,7.0,1.0,2.0,2.0,6.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,6.0,7.0,0.0,2.0,5.0,4.0,3.0,3.0,3.0,1.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI002300,,24.0,1.0,2.0,3.0,5.0,0.0,2.0,2.0,5.0,5.0,2.0,3.0,4.0,4.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,4.0,1.0,2.0,0.0,8.0,1.0,4.0,2.0,4.0,8.0,1.0,2.0,5.0,1.0,3.0,0.0,4.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002301,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",8.0,1.0,3.0,2.0,2.0,0.0,3.0,4.0,2.0,9.0,0.0,0.0,0.0,3.0,6.0,5.0,3.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,7.0,1.0,1.0,2.0,0.0,0.0,9.0,5.0,4.0,0.0,2.0,7.0,0.0,2.0,4.0,1.0,3.0,8.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI002302,Y号码特殊车险,22.0,2.0,3.0,3.0,5.0,0.0,9.0,0.0,0.0,5.0,0.0,4.0,3.0,0.0,6.0,0.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,4.0,3.0,0.0,3.0,3.0,0.0,3.0,6.0,5.0,2.0,3.0,7.0,2.0,4.0,2.0,3.0,0.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002303,"V号码人寿储蓄险,FF号码拖车险,KK号码丧葬险",39.0,1.0,2.0,3.0,9.0,0.0,4.0,0.0,5.0,9.0,0.0,0.0,2.0,4.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,6.0,3.0,9.0,0.0,0.0,9.0,0.0,3.0,4.0,3.0,1.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002304,"A号码次标准车险,P号码剩余价值险,V号码人寿储蓄险,KK号码丧葬险",22.0,1.0,2.0,3.0,5.0,1.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,6.0,2.0,0.0,0.0,2.0,3.0,2.0,2.0,1.0,1.0,6.0,0.0,9.0,0.0,7.0,2.0,1.0,7.0,2.0,3.0,1.0,6.0,1.0,0.0,4.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002305,"P号码剩余价值险,KK号码丧葬险",32.0,1.0,3.0,3.0,7.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,3.0,2.0,5.0,1.0,3.0,6.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,2.0,2.0,7.0,2.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI002306,X号码火灾盗窃险,37.0,1.0,2.0,2.0,8.0,0.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,4.0,2.0,0.0,5.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,5.0,0.0,4.0,0.0,7.0,2.0,7.0,0.0,2.0,9.0,0.0,4.0,5.0,0.0,0.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002307,Y号码特殊车险,39.0,1.0,3.0,2.0,9.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,0.0,3.0,6.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,9.0,0.0,0.0,5.0,4.0,0.0,9.0,0.0,0.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002308,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",39.0,2.0,3.0,3.0,9.0,1.0,5.0,0.0,3.0,7.0,1.0,2.0,1.0,2.0,6.0,1.0,4.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,1.0,3.0,6.0,6.0,2.0,2.0,6.0,3.0,2.0,4.0,3.0,1.0,1.0,4.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002309,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",34.0,1.0,4.0,3.0,8.0,0.0,4.0,1.0,5.0,6.0,2.0,2.0,0.0,4.0,5.0,0.0,4.0,5.0,4.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,5.0,0.0,5.0,4.0,6.0,2.0,2.0,8.0,1.0,0.0,0.0,4.0,5.0,0.0,7.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002310,Y号码特殊车险,8.0,1.0,2.0,4.0,2.0,0.0,6.0,0.0,3.0,6.0,0.0,3.0,4.0,0.0,5.0,3.0,4.0,3.0,2.0,2.0,0.0,6.0,0.0,0.0,3.0,1.0,5.0,2.0,0.0,9.0,0.0,9.0,0.0,0.0,2.0,7.0,6.0,0.0,2.0,0.0,2.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI002311,,24.0,1.0,3.0,3.0,5.0,1.0,1.0,1.0,7.0,5.0,2.0,2.0,2.0,3.0,5.0,1.0,1.0,8.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,1.0,1.0,7.0,2.0,8.0,1.0,6.0,1.0,3.0,8.0,1.0,5.0,3.0,1.0,1.0,0.0,2.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002312,Y号码特殊车险,32.0,1.0,3.0,3.0,7.0,0.0,2.0,3.0,5.0,6.0,3.0,0.0,0.0,4.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,5.0,4.0,4.0,3.0,3.0,9.0,0.0,0.0,5.0,4.0,0.0,0.0,4.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI002313,,23.0,1.0,1.0,1.0,5.0,0.0,5.0,1.0,4.0,2.0,1.0,7.0,6.0,2.0,1.0,1.0,7.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,1.0,1.0,5.0,4.0,0.0,8.0,1.0,3.0,1.0,6.0,8.0,1.0,6.0,3.0,1.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002314,Y号码特殊车险,38.0,1.0,3.0,3.0,9.0,1.0,5.0,1.0,3.0,5.0,1.0,3.0,3.0,2.0,4.0,2.0,3.0,5.0,2.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,4.0,4.0,2.0,4.0,7.0,2.0,3.0,5.0,1.0,1.0,0.0,3.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002315,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",8.0,1.0,3.0,3.0,2.0,0.0,4.0,1.0,4.0,6.0,1.0,3.0,3.0,1.0,6.0,4.0,2.0,4.0,3.0,0.0,0.0,5.0,2.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,8.0,7.0,0.0,2.0,8.0,1.0,1.0,6.0,3.0,0.0,0.0,4.0,7.0,0,0,0.0,0.0,0.0,0,0,0
UCI002316,"Y号码特殊车险,KK号码丧葬险",39.0,1.0,4.0,3.0,9.0,0.0,6.0,1.0,3.0,7.0,1.0,2.0,1.0,1.0,8.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,5.0,3.0,1.0,1.0,1.0,7.0,1.0,6.0,3.0,6.0,1.0,2.0,9.0,0.0,1.0,7.0,2.0,0.0,0.0,3.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002317,"V号码人寿储蓄险,KK号码丧葬险",29.0,1.0,1.0,5.0,7.0,2.0,2.0,1.0,5.0,4.0,0.0,5.0,7.0,1.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,5.0,4.0,8.0,1.0,4.0,0.0,5.0,7.0,2.0,5.0,4.0,1.0,0.0,0.0,2.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002318,KK号码丧葬险,33.0,1.0,3.0,3.0,8.0,0.0,4.0,1.0,5.0,6.0,2.0,2.0,2.0,4.0,4.0,1.0,3.0,6.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,3.0,4.0,1.0,5.0,4.0,6.0,2.0,2.0,8.0,1.0,4.0,4.0,2.0,1.0,1.0,3.0,3.0,0,0,0.0,0.0,0.0,0,0,0
UCI002319,"V号码人寿储蓄险,KK号码丧葬险",18.0,1.0,2.0,2.0,4.0,0.0,1.0,0.0,8.0,4.0,1.0,5.0,5.0,3.0,2.0,6.0,3.0,0.0,5.0,1.0,0.0,3.0,1.0,0.0,3.0,2.0,3.0,2.0,0.0,4.0,5.0,4.0,0.0,5.0,2.0,7.0,3.0,2.0,3.0,2.0,1.0,4.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002320,"A号码次标准车险,V号码人寿储蓄险,KK号码丧葬险",35.0,1.0,2.0,4.0,8.0,0.0,5.0,1.0,3.0,7.0,1.0,2.0,3.0,4.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,2.0,2.0,6.0,0.0,2.0,3.0,3.0,3.0,5.0,4.0,9.0,0.0,0.0,5.0,4.0,2.0,2.0,3.0,3.0,0.0,5.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002321,Y号码特殊车险,4.0,2.0,2.0,5.0,1.0,0.0,7.0,0.0,2.0,7.0,0.0,2.0,2.0,7.0,0.0,2.0,6.0,2.0,6.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,6.0,3.0,2.0,2.0,5.0,0.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,1
UCI002322,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",1.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,3.0,7.0,1.0,1.0,0.0,6.0,3.0,4.0,5.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0,0.0,0.0,0.0,9.0,6.0,3.0,0.0,3.0,6.0,0.0,0.0,1.0,8.0,0.0,0.0,8.0,0,0,0.0,0.0,0.0,0,0,0
UCI002323,"V号码人寿储蓄险,Y号码特殊车险,GG号码微型车险,HH号码踏板车险,KK号码丧葬险",31.0,1.0,2.0,4.0,7.0,0.0,4.0,0.0,5.0,5.0,2.0,2.0,2.0,3.0,4.0,0.0,1.0,8.0,2.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,4.0,8.0,1.0,4.0,0.0,5.0,8.0,1.0,5.0,4.0,1.0,1.0,0.0,3.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI002324,"A号码次标准车险,V号码人寿储蓄险,KK号码丧葬险",26.0,1.0,1.0,6.0,6.0,0.0,5.0,1.0,4.0,1.0,1.0,8.0,7.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,5.0,3.0,0.0,0.0,1.0,3.0,6.0,9.0,0.0,1.0,0.0,8.0,6.0,3.0,8.0,1.0,0.0,0.0,0.0,2.0,1.0,0,0,0.0,0.0,0.0,0,0,0
UCI002325,"V号码人寿储蓄险,Y号码特殊车险,KK号码丧葬险",38.0,1.0,3.0,3.0,9.0,3.0,4.0,2.0,2.0,9.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,0.0,0.0,3.0,1.0,5.0,2.0,4.0,1.0,3.0,0.0,0.0,9.0,7.0,2.0,0.0,9.0,0.0,0.0,5.0,3.0,2.0,0.0,5.0,4.0,0,0,0.0,0.0,0.0,0,0,0
UCI002326,"A号码次标准车险,V号码人寿储蓄险",34.0,1.0,4.0,2.0,8.0,0.0,5.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,5.0,0.0,2.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,7.0,0.0,7.0,2.0,4.0,5.0,0.0,7.0,2.0,4.0,2.0,2.0,2.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002327,Y号码特殊车险,35.0,1.0,2.0,3.0,8.0,0.0,7.0,0.0,2.0,4.0,0.0,5.0,5.0,1.0,3.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,3.0,6.0,0.0,3.0,6.0,5.0,0.0,4.0,8.0,1.0,5.0,2.0,3.0,0.0,0.0,2.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002328,"Y号码特殊车险,KK号码丧葬险",11.0,1.0,2.0,4.0,3.0,1.0,5.0,1.0,3.0,6.0,0.0,3.0,4.0,3.0,3.0,1.0,3.0,5.0,2.0,1.0,0.0,3.0,3.0,2.0,1.0,1.0,2.0,5.0,2.0,5.0,4.0,6.0,0.0,3.0,6.0,3.0,3.0,3.0,2.0,1.0,0.0,3.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002329,"Y号码特殊车险,KK号码丧葬险",39.0,1.0,3.0,3.0,9.0,0.0,7.0,0.0,2.0,6.0,0.0,3.0,3.0,2.0,5.0,2.0,2.0,6.0,3.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,1.0,2.0,5.0,1.0,8.0,5.0,1.0,3.0,7.0,2.0,5.0,4.0,0.0,0.0,0.0,2.0,5.0,0,0,0.0,0.0,0.0,0,0,0
UCI002330,,24.0,1.0,3.0,2.0,5.0,1.0,3.0,2.0,5.0,6.0,1.0,2.0,1.0,2.0,7.0,1.0,2.0,7.0,0.0,0.0,0.0,2.0,4.0,3.0,0.0,1.0,1.0,5.0,3.0,8.0,1.0,3.0,2.0,5.0,8.0,1.0,3.0,5.0,1.0,1.0,0.0,3.0,2.0,0,0,0.0,0.0,0.0,0,0,0
UCI002331,Y号码特殊车险,34.0,1.0,3.0,3.0,8.0,1.0,4.0,1.0,4.0,7.0,1.0,2.0,1.0,5.0,4.0,0.0,1.0,8.0,5.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,5.0,4.0,0.0,2.0,7.0,6.0,2.0,1.0,5.0,4.0,1.0,4.0,5.0,1.0,0.0,4.0,6.0,0,0,0.0,0.0,0.0,0,0,0
UCI002332,,41.0,1.0,3.0,3.0,10.0,0.0,3.0,0.0,6.0,7.0,0.0,2.0,1.0,3.0,6.0,2.0,5.0,2.0,2.0,0.0,1.0,3.0,4.0,0.0,2.0,2.0,1.0,5.0,0.0,1.0,8.0,6.0,3.0,0.0,5.0,4.0,3.0,1.0,6.0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,0.0,0,0,0
